id,Probability
328,0.011825319269368322
329,0.020253395499562676
330,0.008757086544639064
331,0.016652788480406615
332,0.01786477660237905
333,0.015504833393933694
334,0.027304398288380185
335,0.03967895007775203
336,0.05389137569016636
337,0.016035884638316338
338,0.25915146985818216
339,0.025800409103957193
340,0.015397120614740955
341,0.0087231046932718
342,0.013311000714641322
343,0.017039834574735152
344,0.03527761760525619
345,0.018824169247263677
346,0.020670644222776795
347,0.37257396546527877
348,0.12407899880772214
349,0.018056270508381933
350,0.012776176020807288
351,0.06787715342546653
352,0.046659609864013844
353,0.008888282387573637
354,0.1308893643821773
355,0.012941162598619476
356,0.009355818493118472
357,0.6806962776534033
358,0.010235272096088904
359,0.03338802486947666
360,0.19201998131648826
361,0.021892840624011492
362,0.013007710321878396
363,0.010623164244956913
364,0.016917998189491794
365,0.1479730804708293
366,0.09811501843974996
367,0.027777072307873667
368,0.08638170439612372
369,0.013822988285709867
370,0.3819729654211517
371,0.014137883191721712
372,0.0787280598749226
373,0.012342185605864774
374,0.013617615009839426
375,0.012912111027393057
376,0.009226705026517302
377,0.02138534730751493
378,0.010369631226447856
379,0.01686451505419703
380,0.019117117566584088
381,0.01408734370160049
382,0.020135188485558748
383,0.040359920152482326
384,0.09479958483798737
385,0.010471057562043288
386,0.009693688901511498
387,0.008655957388768095
388,0.014316198684293572
389,0.025535320245469985
390,0.013337063612224675
391,0.009835021229356833
392,0.011645056988524598
393,0.01875396388734577
394,0.0933524381610737
395,0.012374206900910595
396,0.009371744726368475
397,0.061396528282717265
398,0.12342217236224445
399,0.011690932490187649
400,0.0241988248354508
401,0.011314009105485509
402,0.008464588309505154
403,0.01937966128990032
404,0.008392434574187842
405,0.7939298187795912
406,0.6569923564170773
407,0.02096562996576738
408,0.062279414372819274
409,0.023907902515094205
410,0.018349622850786573
411,0.024453555612321456
412,0.03863723282521168
413,0.09778618384547444
414,0.01626811851194235
415,0.01158524739220661
416,0.2767132363795601
417,0.08805613976524586
418,0.03321888984275202
419,0.012464232158088227
420,0.019824280341299728
421,0.013637103261544721
422,0.01025928314695458
423,0.03139775715437535
424,0.01019349919516339
425,0.008900499491255971
426,0.010312786292315834
427,0.029315425702253883
428,0.01844817900140111
429,0.0927007108216399
430,0.012762325842194758
431,0.2529057955932363
432,0.010320447828737547
433,0.01680578856880648
434,0.013984956701805482
435,0.025818446469544426
436,0.029361507545323285
437,0.057085453534221134
438,0.09611141421554639
439,0.012470032646287738
440,0.03388663077041976
441,0.016537154093470292
442,0.031599607562215234
443,0.03809710024510479
444,0.009883130684765234
445,0.049329381771740254
446,0.20510497274625905
447,0.012878153193796489
448,0.09611125402600786
449,0.045804061273545346
450,0.010856292289596954
451,0.027984490365427123
452,0.008741560077582169
453,0.08174626557025595
454,0.013838978698664725
455,0.059942248638028856
456,0.020617475281488006
457,0.05567342499777589
458,0.013962370736272356
459,0.06921853655677775
460,0.016116037168818598
461,0.015744106276790706
462,0.05925274890733367
463,0.014630393354212613
464,0.06869572854655535
465,0.04831769672656588
466,0.008956313913707452
467,0.012700671858527343
468,0.019074795570043837
469,0.010932517661656847
470,0.1874736457296935
471,0.009582340582107244
472,0.012734831004493196
473,0.35501821480989987
474,0.05069399706348761
475,0.016336407596911025
476,0.013824499417058121
477,0.00908259850771554
478,0.014137490508193847
479,0.03315487199861647
480,0.01280687641172344
481,0.06367516650258162
482,0.010925051746418843
483,0.04088364134453849
484,0.05594530185051297
485,0.008779253366857035
486,0.23974190774096701
487,0.03162607209870188
488,0.07031461635410585
489,0.15327488091090696
490,0.032499204830746024
491,0.012717903162681343
492,0.024953672337142435
493,0.39208224355161647
494,0.013945769916246348
495,0.2369768261995467
496,0.013444170445605405
497,0.0173897031837993
498,0.014855583902044152
499,0.0733531056210262
500,0.011406588995837224
501,0.01630890399706502
502,0.013661607404579388
503,0.03307974333548173
504,0.019147801184329724
505,0.011482585112241176
506,0.15157330896724316
507,0.04292362083779612
508,0.008555942576416082
509,0.009758092182842527
510,0.015311861447963144
511,0.015906899590707603
512,0.19896117517988327
513,0.04391221275880568
514,0.02442273418084267
515,0.01810153056506722
516,0.2705592255520606
517,0.011911188483873836
518,0.015526979334770314
519,0.009447654932894152
520,0.01394282452022514
521,0.009241707685534072
522,0.012417740997399982
523,0.08477932624575502
524,0.032722751826931594
525,0.0609783255049401
526,0.5030757936968681
527,0.12357895562753374
528,0.012555467671930961
529,0.16015073723747347
530,0.01663495378592039
531,0.00962611234210836
532,0.008845384187196792
533,0.016542284994435774
534,0.008417170440355093
535,0.014232145811108763
536,0.009421517068545384
537,0.013913848116681258
538,0.05212941330546694
539,0.02160204270248256
540,0.00965289169658017
541,0.015125100117140758
542,0.025417840233805288
543,0.05732358064338768
544,0.10849256592625375
545,0.02130002479758111
546,0.01295267367933606
547,0.05088622003504641
548,0.009834393600599787
549,0.010034622913123322
550,0.11359902359351051
551,0.2528021633969748
552,0.12791881217412251
553,0.013548441785445101
554,0.012987316774907325
555,0.11760318915726202
556,0.017154198586197284
557,0.021804283216669298
558,0.018470269482970793
559,0.08194471552346795
560,0.046091657852502715
561,0.00884597413490577
562,0.01364848534974301
563,0.07587049021687388
564,0.04272024902070434
565,0.0908369607897241
566,0.013696576905722242
567,0.009485525338084597
568,0.02398625133716444
569,0.4566187895772484
570,0.046674134945396795
571,0.11876455528452075
572,0.019568976863173115
573,0.017409518652119062
574,0.05387289336364882
575,0.06069776928647909
576,0.009043961552944589
577,0.04098863301705834
578,0.011819503591338373
579,0.10791309981994672
580,0.010540976730947994
581,0.012847423566076429
582,0.01615720847089033
583,0.010429059299587089
584,0.02108622513810996
585,0.036830851358314355
586,0.010503717464616985
587,0.018115946999090405
588,0.07105884064513021
589,0.015591511779363078
590,0.01627750667195004
591,0.14410722522986505
592,0.014466480509538096
593,0.019496493356809894
594,0.016495574557562287
595,0.15386876090346935
596,0.020353681958788665
597,0.016549212785158852
598,0.031082090259032785
599,0.028603573092816786
600,0.012993783838418949
601,0.011223295533504417
602,0.03732726117338834
603,0.015248741525190408
604,0.013340119047726732
605,0.10250474441229487
606,0.013403459078160531
607,0.07374002463162724
608,0.024987273908493507
609,0.31035357122155044
610,0.023731073557757897
611,0.046307887465992494
612,0.008686083884091162
613,0.010789329326610631
614,0.028177983579984828
615,0.018463658313232365
616,0.009170861642936302
617,0.09536036135854745
618,0.012197730817064132
619,0.014961466405326692
620,0.017152386696606427
621,0.008888150010704084
622,0.0351327101640463
623,0.018649630483998945
624,0.03065392341287617
625,0.07105027497875782
626,0.5675818756861212
627,0.07511198715416668
628,0.016715925767202433
629,0.010293824189201158
630,0.12172545312025768
631,0.012666051184545297
632,0.022119192095810744
633,0.008640671423912878
634,0.03295495509544324
635,0.07891289279180022
636,0.008686083884091162
637,0.011136352553660987
638,0.02197720757016862
639,0.08055258257686183
640,0.00970563196944372
641,0.010458420941135959
642,0.28883741115711625
643,0.10276147466395329
644,0.5131746458421925
645,0.07435107912380058
646,0.2471301531231813
647,0.013958182699683705
648,0.09918413293680978
649,0.010490516074344876
650,0.017021710050647454
651,0.3210989323397786
652,0.015074472065655825
653,0.03718749004677732
654,0.4913845589514946
655,0.014700757962064498
656,0.023209391656334528
657,0.014475421691325872
658,0.010785907472793703
659,0.07780258786540863
660,0.13634676018539027
661,0.02857428610594956
662,0.22123027708050827
663,0.11287371006301931
664,0.10041080181753105
665,0.4418414379990873
666,0.008513854490326858
667,0.01664049861668393
668,0.08027956426233504
669,0.41135643353508905
670,0.03237296961728908
671,0.0104630378049628
672,0.08525866822211817
673,0.03212911836899258
674,0.008640671423912878
675,0.4729476154140219
676,0.14236303713419912
677,0.02413107821860102
678,0.031816404698709486
679,0.03526291276275633
680,0.18013960299397322
681,0.03498581944321942
682,0.015722768362543115
683,0.048367315922463607
684,0.01859475644836379
685,0.08452447608163689
686,0.00867973301574014
687,0.011064675332832397
688,0.010352474633436155
689,0.09627437223934891
690,0.023673298007047722
691,0.04109323980554578
692,0.3936103456155071
693,0.03126747859934988
694,0.02660037307413477
695,0.02990467912714274
696,0.016033183596577263
697,0.008974124321400895
698,0.028997792467121856
699,0.1854832304039218
700,0.014192703363421252
701,0.01185710196434511
702,0.22625145286846043
703,0.10884944234262402
704,0.33223492571423646
705,0.0234362060428663
706,0.013784512907525035
707,0.027224273293909942
708,0.01425322126827778
709,0.017563830594664175
710,0.010726399197686321
711,0.03436045617564006
712,0.13983596919845245
713,0.018932460118971355
714,0.013289911942506184
715,0.01393803758314819
716,0.3852542714940333
717,0.01084113204385128
718,0.04454026645527891
719,0.027888031315511184
720,0.010674459225947378
721,0.010422000463649083
722,0.018674318267683267
723,0.06172297384595849
724,0.014838398113456941
725,0.2062365810944442
726,0.021172026857892223
727,0.015705765859726644
728,0.03471680369812207
729,0.05816119986996749
730,0.5660056405007452
731,0.018844576557206456
732,0.03288809324583778
733,0.009932532593660018
734,0.014136735763714473
735,0.07907282806064472
736,0.02899043773196535
737,0.04311935479386405
738,0.09411375195830717
739,0.014604617257917342
740,0.0108075464956088
741,0.01589484356549873
742,0.015276314722058511
743,0.04546163084048122
744,0.019996091871864415
745,0.01331999739754722
746,0.05149197459249622
747,0.010430622249241277
748,0.03147566668250657
749,0.03179783266320454
750,0.06506067436535715
751,0.21194814844650223
752,0.010405094544752585
753,0.013927266593120657
754,0.008686083884091162
755,0.0261432087214067
756,0.014327341195659286
757,0.035501602937059035
758,0.016709353833766517
759,0.01205743072131737
760,0.014410757261806136
761,0.012833492058068644
762,0.03300285802462852
763,0.07177559384916529
764,0.010872863508882962
765,0.02151751610112454
766,0.06618304775541894
767,0.011048149041660765
768,0.05714163273529185
769,0.01746582112141203
770,0.13705412863483898
771,0.013486609776078937
772,0.1948756347759731
773,0.059302313888803776
774,0.01376892284015174
775,0.062026232741469074
776,0.015268311312756898
777,0.0947370768566952
778,0.01366750484763442
779,0.015011586559070011
780,0.3638480676925809
781,0.07370712823881109
782,0.01969753866569224
783,0.0204526592389289
784,0.06105106401692967
785,0.01748979627849129
786,0.10532653067787334
787,0.037353928991000915
788,0.02534794584665415
789,0.10130285396223064
790,0.14161148089152484
791,0.022288967811021142
792,0.36513734074558246
793,0.09890540208963675
794,0.019367892110467886
795,0.2663276916418227
796,0.009520534572394962
797,0.09013629883260982
798,0.018753726504551115
799,0.22869334869560323
800,0.023794168817960457
801,0.01776907445851733
802,0.012845112742827137
803,0.05508106364773626
804,0.01676847618800202
805,0.22274274162267557
806,0.020459018629107116
807,0.009861726433418682
808,0.047253376046196977
809,0.031407223243379884
810,0.048120937344150023
811,0.07330719631658988
812,0.030773720983478338
813,0.0242402890115014
814,0.015868811860984697
815,0.0904139205436782
816,0.03560621093336507
817,0.009348437050498277
818,0.019955412698112733
819,0.009248877316315301
820,0.05151949849515771
821,0.014928959092826717
822,0.17591207726999902
823,0.009584061849559742
824,0.01619933539299169
825,0.014410757261806136
826,0.02131655941543629
827,0.03604279752167931
828,0.022321115493519984
829,0.01625876535918338
830,0.021699131961411492
831,0.11180429699601725
832,0.02071797502873922
833,0.11238234818302724
834,0.011799026996958957
835,0.05557042201318646
836,0.025551057533624175
837,0.15138458416109665
838,0.017178826604821115
839,0.0840374981802789
840,0.34432796095131374
841,0.12887027019299654
842,0.051697833715591196
843,0.16143787675520604
844,0.058605141288211246
845,0.701001279186572
846,0.7370152635061161
847,0.013403602212918267
848,0.011094105770210676
849,0.2039024518400689
850,0.020575721570920746
851,0.033941865060699815
852,0.021313685630201834
853,0.07648409570760877
854,0.023746022606154715
855,0.008658709276982209
856,0.029502669345033265
857,0.035278664763112956
858,0.04102035057148634
859,0.008790433384869616
860,0.04759262137308057
861,0.33317586199131527
862,0.008392434574187842
863,0.012743335624182443
864,0.013610999550780182
865,0.012200350246323915
866,0.01199503323707781
867,0.010941835110619516
868,0.07839568840199203
869,0.03647901751487301
870,0.008989621073801994
871,0.015152103575339948
872,0.0445003750015573
873,0.010115875884175009
874,0.009348437050498277
875,0.00916522148281744
876,0.032094977073759835
877,0.0158326397268492
878,0.02235497498823959
879,0.008660270763484027
880,0.023827453258158885
881,0.013696062454257269
882,0.07096967621290058
883,0.07280966650284866
884,0.03676106972798299
885,0.0086693991345112
886,0.020529926550928123
887,0.06654196537082399
888,0.48615228873217653
889,0.029800540140580315
890,0.06036731494518739
891,0.01318739960660664
892,0.013684345821271655
893,0.5331762357510712
894,0.6591725445395039
895,0.022940700601970565
896,0.020058025960734787
897,0.013333531984032424
898,0.009440078805436188
899,0.018430090862654156
900,0.009843017769636631
901,0.0383061831367606
902,0.03548275287368117
903,0.014613133945891381
904,0.01080040695597695
905,0.01057999129484754
906,0.01581373885251066
907,0.07859710038036395
908,0.14155200517795896
909,0.06039319057307343
910,0.019619899345592925
911,0.023100319200943648
912,0.04996022332102276
913,0.0098046044219835
914,0.015594126640489954
915,0.046667510138777374
916,0.01789496658994294
917,0.02316310565922386
918,0.012381380630738239
919,0.023606997393569116
920,0.02103097192405511
921,0.04924209704532193
922,0.07532368300202082
923,0.10844921859801254
924,0.018553722958845276
925,0.013000772246969976
926,0.06189443153333381
927,0.055731277868429616
928,0.020580379987404054
929,0.040079450047230146
930,0.23737370946178096
931,0.25346229704548434
932,0.019622524913018406
933,0.022079467275276838
934,0.038545438176374784
935,0.00859646859122553
936,0.008686083884091162
937,0.012526475334838992
938,0.016002550176578336
939,0.03301835967130489
940,0.008757086544639064
941,0.08076555046767016
942,0.008779253366857035
943,0.0481294979089912
944,0.16257207535609627
945,0.0171421879380889
946,0.01635709823011928
947,0.05707135963086721
948,0.01629144438366849
949,0.016801010658318738
950,0.014781526753255062
951,0.0086693991345112
952,0.11063173693088986
953,0.06397014536050685
954,0.010281297805538969
955,0.11038412547444248
956,0.04466786833390001
957,0.015229856777936401
958,0.025357290672652594
959,0.016928749273287975
960,0.014348632221721665
961,0.011478841144778214
962,0.013743143250629853
963,0.010828122033961612
964,0.01856551107481455
965,0.02049666621318178
966,0.030174841505587656
967,0.04732539300055846
968,0.03740611123909232
969,0.3320731799235641
970,0.1987767571101221
971,0.011428557762082975
972,0.32287007236110915
973,0.018768233380557803
974,0.08210376664341226
975,0.011333926443955134
976,0.017914231085656693
977,0.0765731137277636
978,0.03509959369767786
979,0.05761114340265552
980,0.5930567677977526
981,0.010476167875037804
982,0.011247612632954054
983,0.014075989164538536
984,0.010284352981630636
985,0.026016375809778516
986,0.25508488152141257
987,0.010279781681462988
988,0.015254805647460297
989,0.017901330234181386
990,0.01771443360780022
991,0.023608110380349708
992,0.008571069913723995
993,0.012895960829052066
994,0.026336025703026303
995,0.01033990421458723
996,0.35150195307624027
997,0.010520651749829824
998,0.023111797765338466
999,0.016101998617700675
1000,0.013784237305926893
1001,0.008779253366857035
1002,0.062139477152250565
1003,0.019161142301800094
1004,0.017365679234907012
1005,0.05365164068786649
1006,0.017462443838804145
1007,0.03131871129116142
1008,0.009885999488589384
1009,0.014851198254740402
1010,0.013586929950922642
1011,0.01414644207620714
1012,0.016589498446604876
1013,0.016991582693805247
1014,0.09067668811297572
1015,0.015842715874617865
1016,0.15711753088453403
1017,0.009284193822065192
1018,0.36649907156773726
1019,0.025243997767150587
1020,0.008686083884091162
1021,0.018704386035902503
1022,0.057901227921375316
1023,0.0173454010240817
1024,0.18571504004071415
1025,0.020201632207984658
1026,0.01199485379979112
1027,0.02031504816883576
1028,0.015012963686630998
1029,0.008779253366857035
1030,0.011082931353371716
1031,0.011913607627688822
1032,0.07051685329670324
1033,0.01339753293519886
1034,0.02560014753266889
1035,0.008971144276453536
1036,0.017249266871446938
1037,0.014158915102719253
1038,0.009289003010199916
1039,0.012431734468502806
1040,0.008904514313859233
1041,0.10916582134172018
1042,0.2885438192275568
1043,0.015626126673982485
1044,0.0439013416112839
1045,0.020965461909253212
1046,0.013445732551995722
1047,0.014719425693923389
1048,0.02889427155059096
1049,0.01894821155150717
1050,0.014755119279616162
1051,0.014651952902733063
1052,0.04817318118905698
1053,0.14471974149197198
1054,0.008888150010704084
1055,0.07342599878863708
1056,0.009480729885077905
1057,0.008547187731293865
1058,0.02109653569904833
1059,0.07885885293271117
1060,0.051716233035865464
1061,0.08044163494484574
1062,0.03999339914217562
1063,0.014011279857823359
1064,0.020592264690636592
1065,0.10694787491459933
1066,0.032757689206469265
1067,0.02883204052174554
1068,0.009226705026517302
1069,0.016160708972618947
1070,0.014633081307124906
1071,0.013678004393850893
1072,0.06836031074775951
1073,0.3988138118370596
1074,0.01719788715372563
1075,0.020298262340339723
1076,0.05522775581155097
1077,0.030340496625535823
1078,0.0107554956542791
1079,0.11802840195929164
1080,0.03414265491113996
1081,0.03025537474396509
1082,0.1015415739194728
1083,0.018008673988525365
1084,0.04289123281203765
1085,0.022800644997665768
1086,0.011303548885079142
1087,0.026043349634102864
1088,0.06610387837514624
1089,0.3173616311495238
1090,0.0138440461507149
1091,0.012256492271108716
1092,0.010476892101209662
1093,0.0863322698131506
1094,0.015416882633742138
1095,0.18069084521078024
1096,0.07011034042765704
1097,0.04361550854005235
1098,0.15537180846168167
1099,0.09863430192251349
1100,0.046063617123104486
1101,0.020056709254922585
1102,0.014225699207994862
1103,0.025287541752072262
1104,0.010659036584734738
1105,0.029486702683084093
1106,0.0370934743376936
1107,0.017062338115127404
1108,0.130366797565472
1109,0.06911408046447873
1110,0.016287535916881774
1111,0.01673392403643612
1112,0.013150642048373806
1113,0.019078557378151437
1114,0.02672173151413369
1115,0.013516641962344504
1116,0.017195580918734646
1117,0.06183280045593767
1118,0.2305537304461288
1119,0.01481628561143949
1120,0.025107695695262458
1121,0.036652757794599915
1122,0.010906606085420645
1123,0.019118624683866783
1124,0.16576994005317383
1125,0.021555569580492154
1126,0.09283129706738952
1127,0.013441058252989921
1128,0.3708614678942082
1129,0.01692923587599938
1130,0.02163134179478952
1131,0.014639307343420303
1132,0.4069014397336432
1133,0.01576916461062034
1134,0.07852222212846588
1135,0.23519492354379765
1136,0.045778213541790354
1137,0.009322353415850129
1138,0.013515745534932438
1139,0.024722298481505894
1140,0.014717414281716294
1141,0.01789496658994294
1142,0.014132883942478712
1143,0.11519450946969283
1144,0.27502823497988377
1145,0.040673342343045635
1146,0.028231212222950504
1147,0.06639070147762365
1148,0.02183056318586268
1149,0.03417687546377182
1150,0.015544454293632411
1151,0.01680230473073016
1152,0.08295037932221483
1153,0.008786182344532524
1154,0.015690725238661857
1155,0.08676729206667903
1156,0.013072121005650913
1157,0.49146941172095215
1158,0.6268485684000557
1159,0.05277365235417981
1160,0.012729049063018425
1161,0.2192774539190724
1162,0.047263001950880804
1163,0.03680345129751567
1164,0.04282769726258038
1165,0.059936461971711756
1166,0.023162472497472872
1167,0.3155813324714821
1168,0.012553674075800917
1169,0.025598062149328145
1170,0.021421704594003596
1171,0.4220500250234533
1172,0.017412939554516647
1173,0.016371366071695603
1174,0.017979980365227168
1175,0.048567608227698345
1176,0.4750727617274233
1177,0.5130616844212559
1178,0.17574363962184658
1179,0.02721117911032368
1180,0.1378494332472732
1181,0.45317658569035263
1182,0.032177144145508124
1183,0.05437307516112933
1184,0.2162396360239312
1185,0.02890757018701614
1186,0.09263272899135738
1187,0.07712744145809737
1188,0.5552685278139531
1189,0.06654219485391967
1190,0.00953575630571477
1191,0.4601643359751526
1192,0.008855569693472119
1193,0.5565036826561048
1194,0.02625641666430158
1195,0.09699988453416138
1196,0.010541692443409533
1197,0.008983467272436374
1198,0.012012178949763532
1199,0.08761269491549464
1200,0.048347450472083005
1201,0.03314898422403342
1202,0.009248877316315301
1203,0.009184116810333822
1204,0.008686083884091162
1205,0.017218828244371067
1206,0.012356503885640833
1207,0.540163945977181
1208,0.03541696188798878
1209,0.09030416912961073
1210,0.01701332293711548
1211,0.08868696409821922
1212,0.0881739447064821
1213,0.009140554824927944
1214,0.00871368794663808
1215,0.7383009940437355
1216,0.018406010278111194
1217,0.07474539706718901
1218,0.010040473954688428
1219,0.0793061203002645
1220,0.021143002573830987
1221,0.04863018738002166
1222,0.04382786717196971
1223,0.12996759351359316
1224,0.010778227117271347
1225,0.07204421562826406
1226,0.014366803167740371
1227,0.011145528317892662
1228,0.06468521799932979
1229,0.41804359186631146
1230,0.5854213853315396
1231,0.016225774394075555
1232,0.10005794785981552
1233,0.02120446811030162
1234,0.7324457476675871
1235,0.8087802882975407
1236,0.011380049100681579
1237,0.07044008153702899
1238,0.47171636185588933
1239,0.06234185341604667
1240,0.019197099893857802
1241,0.00927231288858694
1242,0.028944374058569717
1243,0.01418252968436692
1244,0.024586310165588512
1245,0.04691497316743081
1246,0.13085255056611295
1247,0.02258224052797614
1248,0.010905330609215324
1249,0.10624799707427025
